t,u,v,w,p,q,r,xf,yf,zf,e0,ex,ey,ez,thr1 commanded,thr2 commanded,thr3 commanded,thr4 commanded,thr1 actual,thr2 actual,thr3 actual,thr4 actual
   0.5426666839949024E+002,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,  -0.2000000000000000E+002,   0.1000000000000000E+001,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000
   0.5430000119950345E+002,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,  -0.2000000000000000E+002,   0.1000000000000000E+001,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000
   0.5433333339950334E+002,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,  -0.2000000000000000E+002,   0.1000000000000000E+001,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000
   0.5436666689950289E+002,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,  -0.2000000000000000E+002,   0.1000000000000000E+001,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000
   0.5440000019950973E+002,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,  -0.2000000000000000E+002,   0.1000000000000000E+001,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000
   0.5451938829950974E+002,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,  -0.2000000000000000E+002,   0.1000000000000000E+001,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000
   0.5453770779950973E+002,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,  -0.2000000000000000E+002,   0.1000000000000000E+001,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000
   0.5461654999950973E+002,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,  -0.2000000000000000E+002,   0.1000000000000000E+001,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000
   0.5469677059950973E+002,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,  -0.2000000000000000E+002,   0.1000000000000000E+001,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000
   0.5484192729950973E+002,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,  -0.2000000000000000E+002,   0.1000000000000000E+001,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000
   0.5493437679950973E+002,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,  -0.2000000000000000E+002,   0.1000000000000000E+001,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000
   0.5494277949950973E+002,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,  -0.2000000000000000E+002,   0.1000000000000000E+001,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000
   0.5495153059950972E+002,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,  -0.2000000000000000E+002,   0.1000000000000000E+001,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000
   0.5495962609950973E+002,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,  -0.2000000000000000E+002,   0.1000000000000000E+001,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000
   0.5496887489950973E+002,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,  -0.2000000000000000E+002,   0.1000000000000000E+001,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000
   0.5497784909950973E+002,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,  -0.2000000000000000E+002,   0.1000000000000000E+001,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000
   0.5498689069950973E+002,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,  -0.2000000000000000E+002,   0.1000000000000000E+001,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000
   0.5498697869950973E+002,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,  -0.2000000000000000E+002,   0.1000000000000000E+001,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000
   0.5498725279950973E+002,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,  -0.2000000000000000E+002,   0.1000000000000000E+001,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000
   0.5498762189950973E+002,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,  -0.2000000000000000E+002,   0.1000000000000000E+001,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000
   0.5498768999950973E+002,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,  -0.2000000000000000E+002,   0.1000000000000000E+001,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000
   0.5498774439950973E+002,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,  -0.2000000000000000E+002,   0.1000000000000000E+001,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000
   0.5500000089951546E+002,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,  -0.2000000000000000E+002,   0.1000000000000000E+001,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000
   0.5503333409950778E+002,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,  -0.2000000000000000E+002,   0.1000000000000000E+001,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000
   0.5506666769950306E+002,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,  -0.2000000000000000E+002,   0.1000000000000000E+001,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000
   0.5510000059950885E+002,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,  -0.2000000000000000E+002,   0.1000000000000000E+001,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000
   0.5513333439950781E+002,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,  -0.2000000000000000E+002,   0.1000000000000000E+001,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000
   0.5516666859950082E+002,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,  -0.2000000000000000E+002,   0.1000000000000000E+001,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000,   0.0000000000000000E+000
